wall_time,sim_time,symbol,last_price,last_size,trade_detected,vwap,mid,bar_close,macd_line,signal_line,histogram
2026-04-02T15:33:28.724375,2025-04-10 10:51:16,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:29.726616,2025-04-10 10:51:17,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:30.730871,2025-04-10 10:51:18,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:31.733179,2025-04-10 10:51:19,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:32.732437,2025-04-10 10:51:20,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:33.733867,2025-04-10 10:51:21,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:34.740268,2025-04-10 10:51:22,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:35.743005,2025-04-10 10:51:23,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:36.744423,2025-04-10 10:51:24,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:37.745133,2025-04-10 10:51:25,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:38.749655,2025-04-10 10:51:26,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:39.750382,2025-04-10 10:51:27,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:40.753060,2025-04-10 10:51:28,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:41.757115,2025-04-10 10:51:29,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:42.759853,2025-04-10 10:51:30,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:43.762878,2025-04-10 10:51:31,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:44.763095,2025-04-10 10:51:32,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:45.766512,2025-04-10 10:51:33,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:46.767476,2025-04-10 10:51:34,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:47.772008,2025-04-10 10:51:35,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:48.771607,2025-04-10 10:51:36,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:49.776553,2025-04-10 10:51:37,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:50.776485,2025-04-10 10:51:38,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:51.785487,2025-04-10 10:51:39,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:52.779190,2025-04-10 10:51:40,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:53.801265,2025-04-10 10:51:41,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:54.790008,2025-04-10 10:51:42,NVDA,108.3300,1,0,108.5342,108.3250,,,,
