wall_time,sim_time,symbol,last_price,last_size,trade_detected,vwap,mid,bar_close,macd_line,signal_line,histogram
2026-04-02T15:42:32.565251,2025-04-10 11:00:20,MSFT,379.6600,1,1,380.1876,379.5250,,,,
2026-04-02T15:42:33.569703,2025-04-10 11:00:21,MSFT,379.5200,1,1,380.1876,379.5200,379.5200,-0.044898,-0.084968,0.040071
2026-04-02T15:42:34.573723,2025-04-10 11:00:22,MSFT,379.5900,1,1,380.1875,379.5200,,,,
2026-04-02T15:42:35.571883,2025-04-10 11:00:23,MSFT,379.5200,1,1,380.1874,379.5200,,,,
2026-04-02T15:42:36.577974,2025-04-10 11:00:24,MSFT,379.5200,1,0,380.1874,379.5400,,,,
2026-04-02T15:42:37.583951,2025-04-10 11:00:25,MSFT,379.6800,1,1,380.1873,379.5000,,,,
2026-04-02T15:42:38.586306,2025-04-10 11:00:26,MSFT,379.6800,1,0,380.1873,379.5000,379.5000,-0.034042,-0.074783,0.040741
2026-04-02T15:42:39.589081,2025-04-10 11:00:27,MSFT,379.6800,1,0,380.1873,379.5000,,,,
2026-04-02T15:42:40.591043,2025-04-10 11:00:28,MSFT,379.5000,2,1,380.1872,379.5000,,,,
2026-04-02T15:42:41.593479,2025-04-10 11:00:29,MSFT,379.4000,1,1,380.1871,379.4450,,,,
2026-04-02T15:42:42.594854,2025-04-10 11:00:30,MSFT,379.4700,1,1,380.1870,379.4700,,,,
2026-04-02T15:42:43.600909,2025-04-10 11:00:31,MSFT,379.4000,1,1,380.1869,379.4700,379.4700,-0.027543,-0.065335,0.037792
2026-04-02T15:42:44.608277,2025-04-10 11:00:32,MSFT,379.4100,1,1,380.1868,379.4100,,,,
2026-04-02T15:42:45.605701,2025-04-10 11:00:33,MSFT,379.3100,1,1,380.1867,379.3100,,,,
2026-04-02T15:42:46.607062,2025-04-10 11:00:34,MSFT,379.3100,1,0,380.1867,379.2850,,,,
2026-04-02T15:42:47.608836,2025-04-10 11:00:35,MSFT,379.4200,1,1,380.1866,379.2850,,,,
2026-04-02T15:42:48.716192,2025-04-10 11:00:36,MSFT,379.4200,1,0,380.1866,379.2900,379.2900,-0.036495,-0.059567,0.023072
2026-04-02T15:42:49.700554,2025-04-10 11:00:37,MSFT,379.3600,1,1,380.1865,379.3800,,,,
2026-04-02T15:42:50.702598,2025-04-10 11:00:38,MSFT,379.4100,1,1,380.1864,379.4100,,,,
2026-04-02T15:42:51.722701,2025-04-10 11:00:39,MSFT,379.5100,1,1,380.1863,379.4400,,,,
2026-04-02T15:42:52.715732,2025-04-10 11:00:40,MSFT,379.4400,2,1,380.1861,379.4400,,,,
2026-04-02T15:42:53.721153,2025-04-10 11:00:41,MSFT,379.4400,1,0,380.1861,379.4400,379.4400,-0.031128,-0.053879,0.022751
2026-04-02T15:42:54.725116,2025-04-10 11:00:42,MSFT,379.5600,1,1,380.1861,379.4400,,,,
2026-04-02T15:42:55.720537,2025-04-10 11:00:43,MSFT,379.4000,2,1,380.1859,379.3950,,,,
2026-04-02T15:42:56.730657,2025-04-10 11:00:44,MSFT,379.4000,2,0,380.1859,379.3950,,,,
