wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,cs3_pos_lots,cs3_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
22:08:16,2018-08-16 09:54:28,27,-86.3082,-23,-218.4168,-6,6.0,427.725,-298.725,129.0
22:08:17,2018-08-16 09:54:29,27,-86.3082,-26,-250.4168,-6,3.0,427.725,-333.725,94.0
22:08:19,2018-08-16 09:54:29,27,-83.3082,-26,-250.4168,-6,3.0,427.725,-330.725,97.0
22:08:20,2018-08-16 09:54:30,27,-83.3082,-26,-247.4168,-6,3.0,427.725,-327.725,100.0
22:08:21,2018-08-16 09:54:30,27,-86.3082,-26,-250.4168,-6,3.0,427.725,-333.725,94.0
22:08:22,2018-08-16 09:54:33,27,-86.3082,-26,-250.4168,-6,15.0,427.725,-321.725,106.0
22:08:23,2018-08-16 09:54:34,27,-86.3082,-26,-250.4168,-6,3.0,427.725,-333.725,94.0
22:08:24,2018-08-16 09:54:34,27,-86.3082,-26,-250.4168,-6,6.0,427.725,-330.725,97.0
22:08:25,2018-08-16 09:54:36,27,-83.3082,-26,-263.4168,-9,3.0,427.725,-343.725,84.0
22:08:26,2018-08-16 09:54:38,27,-248.3082,-26,-354.4168,-9,-51.0,427.725,-653.725,-226.0
22:08:27,2018-08-16 09:54:39,27,-302.3082,-26,-354.4168,-6,42.0,448.725,-614.725,-166.0
22:08:28,2018-08-16 09:54:39,27,-302.3082,-26,-146.4168,-6,60.0,448.725,-388.725,60.0
22:08:29,2018-08-16 09:54:41,27,-304.3082,-26,-146.4168,-6,-36.0,448.725,-486.725,-38.0
22:08:30,2018-08-16 09:54:41,27,-304.3082,-26,-416.4168,-6,-33.0,448.725,-753.725,-305.0
22:08:31,2018-08-16 09:54:41,27,-299.3082,-26,-458.4168,-6,-24.0,448.725,-781.725,-333.0
22:08:32,2018-08-16 09:54:44,30,-365.3082,-23,-175.5226,-6,-27.0,425.8308,-567.8308,-142.0
22:08:33,2018-08-16 09:54:44,30,-365.3082,-23,-172.5226,-6,-27.0,425.8308,-564.8308,-139.0
22:08:34,2018-08-16 09:54:45,30,-365.3082,-20,-149.6283,-6,-27.0,417.9365,-541.9365,-124.0
22:08:35,2018-08-16 09:54:45,30,-365.3082,-20,-152.6283,-6,-36.0,417.9365,-553.9365,-136.0
22:08:36,2018-08-16 09:54:48,30,-365.3082,-20,-149.6283,-6,-18.0,417.9365,-532.9365,-115.0
22:08:38,2018-08-16 09:54:49,30,-205.3082,-20,-152.6283,-6,-18.0,417.9365,-375.9365,42.0
22:08:39,2018-08-16 09:54:50,30,-205.3082,-17,-126.7341,-6,-18.0,410.0423,-350.0423,60.0
22:08:40,2018-08-16 09:54:51,30,-205.3082,-17,-129.7341,-6,-36.0,410.0423,-371.0423,39.0
22:08:41,2018-08-16 09:54:52,30,-205.3082,-17,-129.7341,-6,-36.0,410.0423,-371.0423,39.0
22:08:42,2018-08-16 09:54:53,30,-35.3082,-17,-129.7341,-6,-36.0,410.0423,-201.0423,209.0
22:08:43,2018-08-16 09:54:55,30,-35.3082,-17,-129.7341,-6,-36.0,410.0423,-201.0423,209.0
22:08:44,2018-08-16 09:54:55,30,-35.3082,-14,-50.8398,-6,-36.0,387.148,-122.148,265.0
22:08:45,2018-08-16 09:54:55,30,-35.3082,-14,-50.8398,-6,-36.0,387.148,-122.148,265.0
22:08:46,2018-08-16 09:54:57,30,-32.3082,-14,-0.8398,-6,-36.0,387.148,-69.148,318.0
22:08:47,2018-08-16 09:54:58,30,-32.3082,-14,-0.8398,-6,-36.0,387.148,-69.148,318.0
22:08:48,2018-08-16 09:54:59,30,-210.3082,-14,-0.8398,-6,-36.0,387.148,-247.148,140.0
22:08:49,2018-08-16 09:55:01,30,-215.3082,-14,19.1602,-6,-36.0,387.148,-232.148,155.0
22:08:50,2018-08-16 09:55:01,30,-245.3082,-14,19.1602,-6,-36.0,387.148,-262.148,125.0
22:08:51,2018-08-16 09:55:03,30,-190.3082,-17,-21.8398,-6,-37.0,387.148,-249.148,138.0
22:08:52,2018-08-16 09:55:03,30,-190.3082,-17,-21.8398,-6,-37.0,387.148,-249.148,138.0
22:08:53,2018-08-16 09:55:03,30,-190.3082,-17,-21.8398,-6,-37.0,387.148,-249.148,138.0
22:08:54,2018-08-16 09:55:05,30,-190.3082,-17,-21.8398,-6,-48.0,387.148,-260.148,127.0
22:08:55,2018-08-16 09:55:07,27,-217.7774,-17,-21.8398,-6,-45.0,377.6172,-284.6172,93.0
22:08:56,2018-08-16 09:55:08,27,-205.7774,-17,-21.8398,-9,-51.0,377.6172,-278.6172,99.0
22:08:57,2018-08-16 09:55:08,27,-184.7774,-17,-21.8398,-9,-51.0,377.6172,-257.6172,120.0
22:08:58,2018-08-16 09:55:10,27,-172.7774,-17,-65.8398,-9,-51.0,377.6172,-289.6172,88.0
22:09:00,2018-08-16 09:55:11,30,-233.7774,-17,-48.8398,-12,-54.0,377.6172,-336.6172,41.0
22:09:01,2018-08-16 09:55:12,30,-227.7774,-17,-116.8398,-12,-54.0,377.6172,-398.6172,-21.0
22:09:02,2018-08-16 09:55:13,30,-233.7774,-17,-116.8398,-12,-18.0,377.6172,-368.6172,9.0
22:09:03,2018-08-16 09:55:13,30,-227.7774,-17,-116.8398,-12,-18.0,377.6172,-362.6172,15.0
22:09:04,2018-08-16 09:55:15,27,-204.1996,-17,-116.8398,-12,-18.0,372.0395,-339.0395,33.0
22:09:05,2018-08-16 09:55:16,27,-204.1996,-17,-14.8398,-12,-54.0,372.0395,-273.0395,99.0
22:09:06,2018-08-16 09:55:18,30,-368.1996,-17,-14.8398,-12,-54.0,372.0395,-437.0395,-65.0
22:09:07,2018-08-16 09:55:19,30,-299108.1996,-17,-14.8398,-12,-54.0,372.0395,-299177.0395,-298805.0
22:09:08,2018-08-16 09:55:19,30,-299108.1996,-17,-14.8398,-12,-54.0,372.0395,-299177.0395,-298805.0
22:09:09,2018-08-16 09:55:21,30,-299108.1996,-17,-14.8398,-12,-66.0,372.0395,-299189.0395,-298817.0
22:09:10,2018-08-16 09:55:22,30,-299108.1996,-17,-14.8398,-12,-66.0,372.0395,-299189.0395,-298817.0
22:09:11,2018-08-16 09:55:22,30,-299108.1996,-17,-11.8398,-12,-64.0,372.0395,-299184.0395,-298812.0
22:09:12,2018-08-16 09:55:22,30,-299108.1996,-17,-11.8398,-12,-64.0,372.0395,-299184.0395,-298812.0
22:09:13,2018-08-16 09:55:25,30,-299108.1996,-17,36.1602,-12,-64.0,372.0395,-299136.0395,-298764.0
22:09:14,2018-08-16 09:55:26,30,-299108.1996,-17,36.1602,-12,-66.0,372.0395,-299138.0395,-298766.0
22:09:15,2018-08-16 09:55:26,30,-299108.1996,-17,36.1602,-12,-63.0,372.0395,-299135.0395,-298763.0
22:09:16,2018-08-16 09:55:26,30,-299108.1996,-17,36.1602,-12,-63.0,372.0395,-299135.0395,-298763.0
22:09:18,2018-08-16 09:55:29,30,-299108.1996,-17,36.1602,-15,-84.0,372.0395,-299156.0395,-298784.0
22:09:19,2018-08-16 09:55:29,30,-299108.1996,-17,36.1602,-15,-81.0,372.0395,-299153.0395,-298781.0
22:09:20,2018-08-16 09:55:31,30,-1148.1996,-17,36.1602,-15,-84.0,372.0395,-1196.0395,-824.0
22:09:21,2018-08-16 09:55:32,30,-1070.1996,-17,36.1602,-15,-129.0,372.0395,-1163.0395,-791.0
22:09:22,2018-08-16 09:55:33,27,-922.3797,-17,36.1602,-15,-129.0,278.2195,-1015.2195,-737.0
22:09:23,2018-08-16 09:55:34,27,-952.3797,-17,39.1602,-15,-129.0,278.2195,-1042.2195,-764.0
22:09:24,2018-08-16 09:55:35,27,-952.3797,-14,32.779,-15,-129.0,299.6007,-1048.6007,-749.0
22:09:25,2018-08-16 09:55:35,27,-949.3797,-14,29.779,-15,-129.0,299.6007,-1048.6007,-749.0
22:09:26,2018-08-16 09:55:35,27,-949.3797,-14,29.779,-15,-126.0,299.6007,-1045.6007,-746.0
22:09:27,2018-08-16 09:55:38,27,-844.3797,-14,32.779,-15,-99.0,299.6007,-910.6007,-611.0
22:09:28,2018-08-16 09:55:38,27,-844.3797,-14,32.779,-15,-99.0,299.6007,-910.6007,-611.0
22:09:29,2018-08-16 09:55:40,27,-844.3797,-11,23.3978,-15,-129.0,317.9819,-949.9819,-632.0
22:09:30,2018-08-16 09:55:41,27,-844.3797,-11,23.3978,-12,-31.2,310.1819,-852.1819,-542.0
22:09:31,2018-08-16 09:55:43,27,-844.3797,-11,26.3978,-12,-19.2,310.1819,-837.1819,-527.0
22:09:32,2018-08-16 09:55:43,27,-844.3797,-14,-77.6022,-12,-19.2,310.1819,-941.1819,-631.0
22:09:33,2018-08-16 09:55:45,27,-844.3797,-14,-77.6022,-12,-19.2,310.1819,-941.1819,-631.0
22:09:34,2018-08-16 09:55:45,27,-952.3797,-14,-77.6022,-12,-4.2,310.1819,-1034.1819,-724.0
22:09:35,2018-08-16 09:55:47,24,-630.5597,-14,65.3978,-9,39.6,229.562,-525.562,-296.0
22:09:36,2018-08-16 09:55:48,24,-630.5597,-14,65.3978,-9,39.6,229.562,-525.562,-296.0
22:09:37,2018-08-16 09:55:48,24,-630.5597,-14,76.3978,-9,39.6,229.562,-514.562,-285.0
22:09:38,2018-08-16 09:55:49,24,-630.5597,-14,76.3978,-9,66.6,229.562,-487.562,-258.0
22:09:39,2018-08-16 09:55:49,24,-630.5597,-14,76.3978,-9,66.6,229.562,-487.562,-258.0
22:09:40,2018-08-16 09:55:51,24,-630.5597,-14,76.3978,-9,66.6,229.562,-487.562,-258.0
22:09:41,2018-08-16 09:55:53,24,-630.5597,-14,76.3978,-9,66.6,229.562,-487.562,-258.0
22:09:42,2018-08-16 09:55:53,24,-630.5597,-14,76.3978,-9,66.6,229.562,-487.562,-258.0
22:09:43,2018-08-16 09:55:53,24,-630.5597,-14,76.3978,-9,66.6,229.562,-487.562,-258.0
22:09:44,2018-08-16 09:55:53,24,-630.5597,-14,76.3978,-9,66.6,229.562,-487.562,-258.0
22:09:45,2018-08-16 09:55:57,24,-630.5597,-14,76.3978,-9,18.6,229.562,-535.562,-306.0
22:09:46,2018-08-16 09:55:58,24,-630.5597,-14,76.3978,-6,29.4,251.762,-524.762,-273.0
22:09:47,2018-08-16 09:55:58,24,-630.5597,-14,76.3978,-6,29.4,251.762,-524.762,-273.0
22:09:48,2018-08-16 09:55:59,24,-630.5597,-14,76.3978,-6,68.4,251.762,-485.762,-234.0
22:09:49,2018-08-16 09:56:01,24,-828.5597,-14,79.3978,-6,68.4,251.762,-680.762,-429.0
22:09:50,2018-08-16 09:56:02,24,-678.5597,-14,79.3978,-6,68.4,251.762,-530.762,-279.0
22:09:52,2018-08-16 09:56:03,24,-846.5597,-11,60.0268,-6,68.4,286.1329,-718.1329,-432.0
22:09:53,2018-08-16 09:56:03,24,-843.5597,-11,63.0268,-6,68.4,286.1329,-712.1329,-426.0
22:09:54,2018-08-16 09:56:03,24,-843.5597,-11,60.0268,-6,68.4,286.1329,-715.1329,-429.0
22:09:56,2018-08-16 09:56:06,24,-843.5597,-8,51.6559,-6,68.4,320.5039,-723.5039,-403.0
22:09:57,2018-08-16 09:56:06,24,-678.5597,-8,60.6559,-6,68.4,320.5039,-549.5039,-229.0
22:09:58,2018-08-16 09:56:09,24,-678.5597,-8,57.6559,-6,68.4,320.5039,-552.5039,-232.0
22:09:59,2018-08-16 09:56:09,24,-678.5597,-8,57.6559,-6,29.4,320.5039,-591.5039,-271.0
22:10:00,2018-08-16 09:56:11,24,-678.5597,-8,51.6559,-6,29.4,320.5039,-597.5039,-277.0
22:10:01,2018-08-16 09:56:12,24,-486.5597,-8,51.6559,-6,26.4,320.5039,-408.5039,-88.0
22:10:02,2018-08-16 09:56:12,24,-486.5597,-8,54.6559,-6,26.4,320.5039,-405.5039,-85.0
22:10:03,2018-08-16 09:56:14,24,-486.5597,-8,54.6559,-6,29.4,320.5039,-402.5039,-82.0
22:10:04,2018-08-16 09:56:14,24,-462.5597,-8,51.6559,-6,29.4,320.5039,-381.5039,-61.0
22:10:05,2018-08-16 09:56:14,24,-462.5597,-8,51.6559,-6,26.4,320.5039,-384.5039,-64.0
22:10:06,2018-08-16 09:56:17,24,-582.5597,-8,51.6559,-6,26.4,320.5039,-504.5039,-184.0
22:10:07,2018-08-16 09:56:18,24,-582.5597,-8,43.6559,-6,26.4,320.5039,-512.5039,-192.0
22:10:08,2018-08-16 09:56:19,24,-675.5597,-8,83.6559,-6,26.4,320.5039,-565.5039,-245.0
22:10:09,2018-08-16 09:56:19,24,-675.5597,-8,43.6559,-6,26.4,320.5039,-605.5039,-285.0
22:10:10,2018-08-16 09:56:19,24,-678.5597,-8,46.6559,-6,50.4,320.5039,-581.5039,-261.0
22:10:11,2018-08-16 09:56:19,24,-678.5597,-8,46.6559,-6,50.4,320.5039,-581.5039,-261.0
22:10:12,2018-08-16 09:56:19,24,-678.5597,-8,43.6559,-6,50.4,320.5039,-584.5039,-264.0
22:10:13,2018-08-16 09:56:25,24,-486.5597,-8,46.6559,-6,74.4,320.5039,-365.5039,-45.0
22:10:14,2018-08-16 09:56:25,24,-486.5597,-8,43.6559,-6,74.4,320.5039,-368.5039,-48.0
22:10:15,2018-08-16 09:56:27,24,-483.5597,-8,46.6559,-6,50.4,320.5039,-386.5039,-66.0
22:10:16,2018-08-16 09:56:28,27,-489.5597,-8,43.6559,-6,56.4,320.5039,-389.5039,-69.0
22:10:18,2018-08-16 09:56:28,27,-489.5597,-8,43.6559,-6,68.4,320.5039,-377.5039,-57.0
22:10:19,2018-08-16 09:56:29,27,-486.5597,-8,43.6559,-6,68.4,320.5039,-374.5039,-54.0
22:10:20,2018-08-16 09:56:29,27,-489.5597,-8,43.6559,-6,68.4,320.5039,-377.5039,-57.0
22:10:21,2018-08-16 09:56:31,27,-705.5597,-8,46.6559,-6,68.4,320.5039,-590.5039,-270.0
22:10:22,2018-08-16 09:56:33,27,-840.5597,-5,30.2849,-6,71.4,348.8748,-738.8748,-390.0
22:10:23,2018-08-16 09:56:34,24,-651.1642,-5,52.2849,-6,71.4,267.4793,-527.4793,-260.0
22:10:24,2018-08-16 09:56:35,24,-651.1642,-5,52.2849,-6,32.4,267.4793,-566.4793,-299.0
22:10:25,2018-08-16 09:56:36,24,-651.1642,-5,27.2849,-6,62.4,267.4793,-561.4793,-294.0
22:10:26,2018-08-16 09:56:36,24,-648.1642,-5,27.2849,-6,62.4,267.4793,-558.4793,-291.0
22:10:27,2018-08-16 09:56:36,24,-648.1642,-5,27.2849,-6,62.4,267.4793,-558.4793,-291.0
22:10:28,2018-08-16 09:56:39,27,-762.1642,-5,27.2849,-6,32.4,267.4793,-702.4793,-435.0
22:10:29,2018-08-16 09:56:40,27,-519.1642,-5,27.2849,-6,32.4,267.4793,-459.4793,-192.0
22:10:30,2018-08-16 09:56:41,27,-519.1642,-5,27.2849,-3,19.2,304.6793,-472.6793,-168.0
22:10:31,2018-08-16 09:56:41,27,-519.1642,-5,27.2849,-3,16.2,304.6793,-475.6793,-171.0
22:10:32,2018-08-16 09:56:44,27,-519.1642,-5,37.2849,-3,16.2,304.6793,-465.6793,-161.0
22:10:33,2018-08-16 09:56:45,27,-762.1642,-5,52.2849,-3,10.2,304.6793,-699.6793,-395.0
22:10:34,2018-08-16 09:56:45,27,-762.1642,-5,52.2849,-3,10.2,304.6793,-699.6793,-395.0
22:10:36,2018-08-16 09:56:45,27,-819.1642,-5,52.2849,-3,13.2,304.6793,-753.6793,-449.0
22:10:37,2018-08-16 09:56:48,30,-831.1642,-5,52.2849,-3,25.2,304.6793,-753.6793,-449.0
22:10:38,2018-08-16 09:56:49,30,-882.1642,-5,52.2849,-3,13.2,304.6793,-816.6793,-512.0
22:10:39,2018-08-16 09:56:49,30,-879.1642,-5,52.2849,-3,13.2,304.6793,-813.6793,-509.0
22:10:40,2018-08-16 09:56:51,30,-879.1642,-5,52.2849,-3,13.2,304.6793,-813.6793,-509.0
22:10:41,2018-08-16 09:56:52,30,-879.1642,-5,52.2849,-3,13.2,304.6793,-813.6793,-509.0
22:10:42,2018-08-16 09:56:53,33,-892.1642,-5,52.2849,-3,13.2,304.6793,-826.6793,-522.0
22:10:43,2018-08-16 09:56:53,33,-886.1642,-5,52.2849,-3,13.2,304.6793,-820.6793,-516.0
22:10:44,2018-08-16 09:56:55,30,-624.6947,-5,52.2849,-3,7.2,242.2098,-565.2098,-323.0
22:10:45,2018-08-16 09:56:57,30,-624.6947,-5,40.2849,-3,7.2,242.2098,-577.2098,-335.0
22:10:46,2018-08-16 09:56:58,30,-624.6947,-5,48.2849,-3,13.2,242.2098,-563.2098,-321.0
22:10:47,2018-08-16 09:56:59,30,-624.6947,-5,46.2849,-3,13.2,242.2098,-565.2098,-323.0
22:10:48,2018-08-16 09:56:59,30,-920.6947,-5,46.2849,-3,13.2,242.2098,-861.2098,-619.0
22:10:49,2018-08-16 09:57:00,30,-911.6947,-5,46.2849,-3,7.2,242.2098,-858.2098,-616.0
22:10:50,2018-08-16 09:57:02,30,-911.6947,-5,37.2849,-6,4.2,242.2098,-870.2098,-628.0
22:10:51,2018-08-16 09:57:03,30,-892.6947,-5,40.2849,-6,-7.8,242.2098,-860.2098,-618.0
22:10:52,2018-08-16 09:57:03,30,-892.6947,-5,40.2849,-6,-7.8,242.2098,-860.2098,-618.0
22:10:53,2018-08-16 09:57:05,30,-892.6947,-2,24.914,-6,-7.8,276.5808,-875.5808,-599.0
22:10:54,2018-08-16 09:57:06,30,-892.6947,-2,24.914,-6,-7.8,276.5808,-875.5808,-599.0
22:10:55,2018-08-16 09:57:06,30,-892.6947,-2,24.914,-6,-7.8,276.5808,-875.5808,-599.0
22:10:56,2018-08-16 09:57:07,30,-892.6947,-2,24.914,-6,-4.8,276.5808,-872.5808,-596.0
22:10:57,2018-08-16 09:57:07,30,-886.6947,-2,24.914,-6,-4.8,276.5808,-866.5808,-590.0
22:10:58,2018-08-16 09:57:10,27,-797.2252,-2,24.914,-6,-7.8,214.1113,-780.1113,-566.0
22:11:00,2018-08-16 09:57:11,30,-811.2252,-2,24.914,-6,-7.8,214.1113,-794.1113,-580.0
22:11:01,2018-08-16 09:57:11,30,-811.2252,-2,24.914,-6,-4.8,214.1113,-791.1113,-577.0
22:11:02,2018-08-16 09:57:13,30,-541.2252,-2,24.914,-3,-0.9,222.2113,-517.2113,-295.0
22:11:03,2018-08-16 09:57:14,30,-541.2252,-2,24.914,-3,-3.9,222.2113,-520.2113,-298.0
22:11:04,2018-08-16 09:57:15,30,-538.2252,-2,24.914,-3,-3.9,222.2113,-517.2113,-295.0
22:11:05,2018-08-16 09:57:15,30,-538.2252,-2,24.914,-3,-3.9,222.2113,-517.2113,-295.0
22:11:06,2018-08-16 09:57:15,30,-541.2252,-2,24.914,-3,-3.9,222.2113,-520.2113,-298.0
22:11:07,2018-08-16 09:57:18,30,-541.2252,-2,24.914,-3,-3.9,222.2113,-520.2113,-298.0
22:11:08,2018-08-16 09:57:19,33,-544.2252,-2,24.914,-3,-39.9,222.2113,-559.2113,-337.0
22:11:09,2018-08-16 09:57:20,33,-544.2252,-2,26.914,-3,-36.9,222.2113,-554.2113,-332.0
22:11:10,2018-08-16 09:57:21,33,-544.2252,-2,26.914,-3,-36.9,222.2113,-554.2113,-332.0
22:11:11,2018-08-16 09:57:21,33,-544.2252,-2,26.914,-3,-39.9,222.2113,-557.2113,-335.0
22:11:12,2018-08-16 09:57:23,33,-544.2252,-2,20.914,-3,-36.9,222.2113,-560.2113,-338.0
22:11:13,2018-08-16 09:57:23,33,-544.2252,-2,20.914,-3,-18.9,222.2113,-542.2113,-320.0
22:11:14,2018-08-16 09:57:25,33,-544.2252,-2,20.914,-3,-18.9,222.2113,-542.2113,-320.0
22:11:15,2018-08-16 09:57:26,33,-445.2252,-2,14.914,-3,-18.9,222.2113,-449.2113,-227.0
22:11:16,2018-08-16 09:57:28,33,-538.2252,-2,14.914,-3,-6.9,222.2113,-530.2113,-308.0
22:11:17,2018-08-16 09:57:28,33,-874.2252,-2,14.914,-3,-6.9,222.2113,-866.2113,-644.0
22:11:18,2018-08-16 09:57:28,33,-610.2252,-2,14.914,-3,-6.9,222.2113,-602.2113,-380.0
22:11:19,2018-08-16 09:57:31,33,-610.2252,-2,20.914,-3,-6.9,222.2113,-596.2113,-374.0
22:11:20,2018-08-16 09:57:31,33,-607.2252,-2,20.914,-3,-18.9,222.2113,-605.2113,-383.0
22:11:21,2018-08-16 09:57:33,36,-628.2252,-2,20.914,-3,-3.9,222.2113,-611.2113,-389.0
22:11:22,2018-08-16 09:57:33,36,-628.2252,-2,20.914,-3,-3.9,222.2113,-611.2113,-389.0
22:11:23,2018-08-16 09:57:33,36,-628.2252,-2,20.914,-3,-3.9,222.2113,-611.2113,-389.0
22:11:24,2018-08-16 09:57:36,36,-628.2252,-2,20.914,-3,-3.9,222.2113,-611.2113,-389.0
22:11:25,2018-08-16 09:57:36,36,-628.2252,-2,10.914,-3,-12.9,222.2113,-630.2113,-408.0
22:11:26,2018-08-16 09:57:38,36,-643.2252,-2,12.914,-6,-18.9,222.2113,-649.2113,-427.0
22:11:27,2018-08-16 09:57:39,36,-643.2252,1,-1.0,-6,-15.9,245.1252,-660.1252,-415.0
22:11:28,2018-08-16 09:57:39,36,-643.2252,1,-1.0,-6,-15.9,245.1252,-660.1252,-415.0
22:11:30,2018-08-16 09:57:39,36,-643.2252,1,-1.0,-6,-0.9,245.1252,-645.1252,-400.0
22:11:31,2018-08-16 09:57:42,36,-643.2252,1,-1.0,-6,21.4,252.8252,-622.8252,-370.0
22:11:32,2018-08-16 09:57:43,36,-793.2252,1,4.0,-6,21.4,252.8252,-767.8252,-515.0
22:11:33,2018-08-16 09:57:44,36,-865.2252,1,-1.0,-6,21.4,252.8252,-844.8252,-592.0
22:11:34,2018-08-16 09:57:44,36,-865.2252,1,-1.0,-6,21.4,252.8252,-844.8252,-592.0
22:11:35,2018-08-16 09:57:45,36,-793.2252,1,-1.0,-6,21.4,252.8252,-772.8252,-520.0
22:11:36,2018-08-16 09:57:46,39,-790.2252,1,-1.0,-6,21.4,252.8252,-769.8252,-517.0
22:11:37,2018-08-16 09:57:48,39,-862.2252,1,-1.0,-6,27.4,252.8252,-835.8252,-583.0
22:11:38,2018-08-16 09:57:49,39,-1047.2252,1,-3.0,-6,27.4,252.8252,-1022.8252,-770.0
22:11:39,2018-08-16 09:57:50,39,-712.2252,1,-3.0,-6,27.4,252.8252,-687.8252,-435.0
22:11:40,2018-08-16 09:57:51,42,-1090.2252,1,-3.0,-6,27.4,252.8252,-1065.8252,-813.0
22:11:41,2018-08-16 09:57:52,42,-1201.2252,1,0.0,-6,27.4,252.8252,-1173.8252,-921.0
22:11:42,2018-08-16 09:57:53,45,-1225.2252,1,0.0,-6,27.4,252.8252,-1197.8252,-945.0
22:11:43,2018-08-16 09:57:54,45,-1377.2252,1,0.0,-6,27.4,252.8252,-1349.8252,-1097.0
22:11:44,2018-08-16 09:57:55,45,-1172.2252,1,2.0,-6,27.4,252.8252,-1142.8252,-890.0
22:11:45,2018-08-16 09:57:56,45,-1181.2252,1,2.0,-6,27.4,252.8252,-1151.8252,-899.0
22:11:46,2018-08-16 09:57:57,45,-1181.2252,1,0.0,-6,27.4,252.8252,-1153.8252,-901.0
22:11:47,2018-08-16 09:57:58,45,-1267.2252,1,3.0,-6,27.4,252.8252,-1236.8252,-984.0
22:11:48,2018-08-16 09:57:59,45,-1267.2252,1,3.0,-6,27.4,252.8252,-1236.8252,-984.0
22:11:49,2018-08-16 09:57:59,45,-1255.2252,1,3.0,-6,27.4,252.8252,-1224.8252,-972.0
22:11:50,2018-08-16 09:58:02,45,-1255.2252,1,0.0,-6,21.4,252.8252,-1233.8252,-981.0
22:11:51,2018-08-16 09:58:02,45,-1267.2252,1,1.0,-6,21.4,252.8252,-1244.8252,-992.0
22:11:52,2018-08-16 09:58:03,45,-1276.2252,-2,-2.0,-6,36.4,256.8252,-1241.8252,-985.0
22:11:53,2018-08-16 09:58:03,45,-1264.2252,-2,-2.0,-6,36.4,256.8252,-1229.8252,-973.0
22:11:54,2018-08-16 09:58:06,45,-1264.2252,-2,-0.0,-6,3.4,256.8252,-1260.8252,-1004.0
22:11:55,2018-08-16 09:58:06,45,-1276.2252,-2,-2.0,-6,3.4,256.8252,-1274.8252,-1018.0
22:11:56,2018-08-16 09:58:06,45,-1276.2252,-2,-2.0,-6,33.4,256.8252,-1244.8252,-988.0
22:11:57,2018-08-16 09:58:09,45,-1003.2252,-2,-0.0,-9,0.4,256.8252,-1002.8252,-746.0
22:11:58,2018-08-16 09:58:10,45,-888.2252,1,-1.0,-9,3.4,262.8252,-885.8252,-623.0
22:11:59,2018-08-16 09:58:11,45,-870.2252,-2,-0.0,-9,54.4,262.8252,-815.8252,-553.0
22:12:01,2018-08-16 09:58:12,48,-1021.2252,-2,-8.0,-9,54.4,262.8252,-974.8252,-712.0
22:12:02,2018-08-16 09:58:13,48,-1021.2252,-2,-12.0,-9,54.4,262.8252,-978.8252,-716.0
22:12:03,2018-08-16 09:58:14,48,-1021.2252,-2,-22.0,-9,54.4,262.8252,-988.8252,-726.0
22:12:04,2018-08-16 09:58:15,48,-1383.2252,-2,-22.0,-9,54.4,262.8252,-1350.8252,-1088.0
22:12:05,2018-08-16 09:58:15,48,-1383.2252,-2,-22.0,-9,54.4,262.8252,-1350.8252,-1088.0
22:12:06,2018-08-16 09:58:15,48,-1383.2252,-2,-20.0,-9,54.4,262.8252,-1348.8252,-1086.0
22:12:07,2018-08-16 09:58:18,48,-1383.2252,-2,-20.0,-9,54.4,262.8252,-1348.8252,-1086.0
22:12:08,2018-08-16 09:58:19,48,-1383.2252,-2,2.0,-9,54.4,275.8252,-1326.8252,-1051.0
22:12:09,2018-08-16 09:58:20,48,-1383.2252,-2,2.0,-9,54.4,275.8252,-1326.8252,-1051.0
22:12:10,2018-08-16 09:58:20,48,-1383.2252,-2,2.0,-9,54.4,275.8252,-1326.8252,-1051.0
22:12:11,2018-08-16 09:58:20,48,-1383.2252,-2,2.0,-9,54.4,275.8252,-1326.8252,-1051.0
22:12:12,2018-08-16 09:58:23,48,-1383.2252,-2,-6.0,-9,54.4,275.8252,-1334.8252,-1059.0
22:12:13,2018-08-16 09:58:24,48,-1383.2252,-2,-6.0,-9,54.4,275.8252,-1334.8252,-1059.0
22:12:14,2018-08-16 09:58:24,48,-1383.2252,-2,-4.0,-9,54.4,275.8252,-1332.8252,-1057.0
22:12:15,2018-08-16 09:58:26,48,-1383.2252,-2,-4.0,-9,-14.6,275.8252,-1401.8252,-1126.0
22:12:17,2018-08-16 09:58:26,48,-1383.2252,-2,-4.0,-9,-11.6,275.8252,-1398.8252,-1123.0
22:12:18,2018-08-16 09:58:26,48,-1383.2252,1,-2.0,-9,45.4,293.8252,-1339.8252,-1046.0
22:12:19,2018-08-16 09:58:29,48,-1383.2252,1,4.0,-9,45.4,293.8252,-1333.8252,-1040.0
22:12:20,2018-08-16 09:58:31,48,-1383.2252,1,-4.0,-9,45.4,293.8252,-1341.8252,-1048.0
22:12:21,2018-08-16 09:58:33,48,-1383.2252,1,-4.0,-9,45.4,293.8252,-1341.8252,-1048.0
22:12:22,2018-08-16 09:58:33,48,-1383.2252,1,-4.0,-9,45.4,293.8252,-1341.8252,-1048.0
22:12:23,2018-08-16 09:58:34,48,-1383.2252,1,-4.0,-9,45.4,293.8252,-1341.8252,-1048.0
22:12:25,2018-08-16 09:58:34,48,-1383.2252,1,-4.0,-9,45.4,293.8252,-1341.8252,-1048.0
