timestamp,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,bid_price_6,bid_size_6,bid_price_7,bid_size_7,bid_price_8,bid_size_8,bid_price_9,bid_size_9,bid_price_10,bid_size_10,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,ask_price_6,ask_size_6,ask_price_7,ask_size_7,ask_price_8,ask_size_8,ask_price_9,ask_size_9,ask_price_10,ask_size_10
1774133940.6138115,454.2000,1,454.1900,1,454.1600,1,454.1500,1,454.0500,4,453.8800,6,453.6800,7,453.3500,3,453.0900,5,453.0800,3,454.8200,3,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133941.6161828,454.2000,3,454.1900,1,454.1600,1,454.1500,1,454.0500,4,453.8800,6,453.6800,7,453.3500,3,453.0900,5,453.0800,3,454.9300,3,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133942.6182923,454.1700,1,454.0500,4,453.8800,6,453.6800,7,453.3500,3,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,454.9300,3,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133943.632246,454.0500,4,453.8800,6,453.6800,7,453.3500,3,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,454.9300,3,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133944.6387875,454.0500,5,453.8800,6,453.6800,7,453.3500,3,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133945.647804,453.6000,3,453.3500,3,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,454.6400,5,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133946.6517537,453.3100,1,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133947.655377,453.3100,3,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133948.66721,453.3100,3,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133949.6729488,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,6,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133950.6790426,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133951.6891286,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133952.700034,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133953.7082322,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133954.7115948,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133955.7138093,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133956.716832,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133957.7296622,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133958.7337236,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133959.73708,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133960.7378156,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133961.740583,453.1800,4,453.0900,5,453.0800,3,453.0000,5,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133962.749972,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133963.7558615,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133964.765592,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133965.7751875,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133966.7828624,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133967.7933307,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133968.8022418,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133969.8117046,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133970.817364,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133971.8255773,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133972.8363411,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133973.8376791,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
1774133974.8461573,453.0000,6,452.9900,3,452.8400,3,452.8100,3,452.4400,1,452.3500,1,452.2300,4,452.0000,4,451.3700,3,451.3600,4,453.9600,5,454.1600,5,454.4600,5,454.6400,8,454.7700,5,455.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0
